#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AFTPH	AP4S1	9606.ENSP00000238855	9606.ENSP00000216366	0	0	0.900	0	0.900
AFTPH	AP3M1	9606.ENSP00000238855	9606.ENSP00000347408	0	0	0.540	0	0.540
AFTPH	AP3D1	9606.ENSP00000238855	9606.ENSP00000495274	0	0	0.540	0	0.540
AFTPH	SLC18A3	9606.ENSP00000238855	9606.ENSP00000363229	0	0	0.540	0	0.540
AFTPH	AP3B1	9606.ENSP00000238855	9606.ENSP00000255194	0	0	0.540	0	0.540
AFTPH	AP3B2	9606.ENSP00000238855	9606.ENSP00000440984	0	0	0.540	0	0.540
AFTPH	CLBA1	9606.ENSP00000238855	9606.ENSP00000450114	0	0	0.540	0	0.540
AFTPH	AP1M1	9606.ENSP00000238855	9606.ENSP00000388996	0	0.226	0.540	0	0.628
AFTPH	AP1G1	9606.ENSP00000238855	9606.ENSP00000377148	0	0.292	0.540	0	0.660
AFTPH	SGIP1	9606.ENSP00000238855	9606.ENSP00000360076	0	0	0.720	0	0.720
AFTPH	AP3M2	9606.ENSP00000238855	9606.ENSP00000428787	0	0	0.720	0	0.720
AFTPH	AP1G2	9606.ENSP00000238855	9606.ENSP00000312442	0	0	0.540	0.423	0.723
AFTPH	AP1B1	9606.ENSP00000238855	9606.ENSP00000350199	0	0.451	0.540	0	0.736
AFTPH	AP1S3	9606.ENSP00000238855	9606.ENSP00000379891	0	0.610	0.540	0	0.812
AFTPH	AP1M2	9606.ENSP00000238855	9606.ENSP00000465685	0	0.657	0.540	0	0.835
AFTPH	AP1S2	9606.ENSP00000238855	9606.ENSP00000500695	0	0.652	0.720	0	0.898
AFTPH	AP5S1	9606.ENSP00000238855	9606.ENSP00000481750	0	0	0.900	0	0.900
AFTPH	AP4E1	9606.ENSP00000238855	9606.ENSP00000261842	0	0	0.900	0	0.900
AFTPH	AP3S2	9606.ENSP00000238855	9606.ENSP00000338777	0	0	0.900	0	0.900
AFTPH	AP4M1	9606.ENSP00000238855	9606.ENSP00000403663	0	0	0.900	0	0.900
AFTPH	AP3S1	9606.ENSP00000238855	9606.ENSP00000325369	0	0	0.900	0	0.900
AFTPH	AP5B1	9606.ENSP00000238855	9606.ENSP00000454303	0	0	0.900	0	0.900
AFTPH	AP5Z1	9606.ENSP00000238855	9606.ENSP00000497815	0	0	0.900	0	0.900
AFTPH	AP2S1	9606.ENSP00000238855	9606.ENSP00000470176	0	0	0.900	0	0.900
AFTPH	AP5M1	9606.ENSP00000238855	9606.ENSP00000261558	0	0	0.900	0	0.900
AFTPH	AP2M1	9606.ENSP00000238855	9606.ENSP00000403362	0	0	0.900	0	0.900
AFTPH	AP2A1	9606.ENSP00000238855	9606.ENSP00000351926	0	0	0.900	0	0.900
AFTPH	AP4B1	9606.ENSP00000238855	9606.ENSP00000358582	0	0	0.900	0	0.900
AFTPH	AP2A2	9606.ENSP00000238855	9606.ENSP00000327694	0	0	0.900	0	0.900
AFTPH	AP1S1	9606.ENSP00000238855	9606.ENSP00000336666	0	0	0.900	0	0.900
AFTPH	SYNRG	9606.ENSP00000238855	9606.ENSP00000483453	0	0.671	0.720	0	0.903
AFTPH	AP2B1	9606.ENSP00000238855	9606.ENSP00000483185	0	0.140	0.900	0	0.910
AP1B1	AP4S1	9606.ENSP00000350199	9606.ENSP00000216366	0	0.314	0.540	0.092	0.688
AP1B1	AFTPH	9606.ENSP00000350199	9606.ENSP00000238855	0	0.451	0.540	0	0.736
AP1B1	AP3B1	9606.ENSP00000350199	9606.ENSP00000255194	0	0	0.540	0	0.540
AP1B1	AP5M1	9606.ENSP00000350199	9606.ENSP00000261558	0	0.311	0.540	0.088	0.685
AP1B1	AP4E1	9606.ENSP00000350199	9606.ENSP00000261842	0	0.317	0.540	0.102	0.693
AP1B1	AP1G2	9606.ENSP00000350199	9606.ENSP00000312442	0	0.554	0.900	0.102	0.956
AP1B1	AP3S1	9606.ENSP00000350199	9606.ENSP00000325369	0	0	0.540	0	0.540
AP1B1	AP2A2	9606.ENSP00000350199	9606.ENSP00000327694	0	0.687	0.540	0.059	0.853
AP1B1	AP1S1	9606.ENSP00000350199	9606.ENSP00000336666	0	0.803	0.900	0.423	0.987
AP1B1	AP3S2	9606.ENSP00000350199	9606.ENSP00000338777	0	0	0.540	0	0.540
AP1B1	AP3M1	9606.ENSP00000350199	9606.ENSP00000347408	0	0	0.540	0	0.540
AP1B1	AP5S1	9606.ENSP00000350199	9606.ENSP00000481750	0	0	0.540	0	0.540
AP1B1	AP3B2	9606.ENSP00000350199	9606.ENSP00000440984	0	0	0.540	0	0.540
AP1B1	AP3M2	9606.ENSP00000350199	9606.ENSP00000428787	0	0	0.540	0	0.540
AP1B1	AP4B1	9606.ENSP00000350199	9606.ENSP00000358582	0	0	0.540	0	0.540
AP1B1	AP5B1	9606.ENSP00000350199	9606.ENSP00000454303	0	0	0.540	0	0.540
AP1B1	CLBA1	9606.ENSP00000350199	9606.ENSP00000450114	0	0	0.540	0	0.540
AP1B1	AP5Z1	9606.ENSP00000350199	9606.ENSP00000497815	0	0	0.540	0	0.540
AP1B1	SLC18A3	9606.ENSP00000350199	9606.ENSP00000363229	0	0	0.540	0	0.540
AP1B1	AP3D1	9606.ENSP00000350199	9606.ENSP00000495274	0	0.281	0.540	0.102	0.677
AP1B1	AP4M1	9606.ENSP00000350199	9606.ENSP00000403663	0	0.353	0.540	0.088	0.704
AP1B1	SGIP1	9606.ENSP00000350199	9606.ENSP00000360076	0	0.418	0.540	0	0.720
AP1B1	SYNRG	9606.ENSP00000350199	9606.ENSP00000483453	0	0.431	0.540	0.079	0.737
AP1B1	AP2B1	9606.ENSP00000350199	9606.ENSP00000483185	0	0.591	0.540	0	0.803
AP1B1	AP2S1	9606.ENSP00000350199	9606.ENSP00000470176	0	0.754	0.540	0	0.882
AP1B1	AP2A1	9606.ENSP00000350199	9606.ENSP00000351926	0	0.739	0.540	0.160	0.890
AP1B1	AP2M1	9606.ENSP00000350199	9606.ENSP00000403362	0	0.730	0.540	0.347	0.911
AP1B1	AP1M2	9606.ENSP00000350199	9606.ENSP00000465685	0	0.728	0.900	0.088	0.973
AP1B1	AP1S2	9606.ENSP00000350199	9606.ENSP00000500695	0	0.802	0.900	0.092	0.980
AP1B1	ARF1	9606.ENSP00000350199	9606.ENSP00000440005	0	0.963	0.500	0	0.981
AP1B1	AP1S3	9606.ENSP00000350199	9606.ENSP00000379891	0	0.944	0.900	0.092	0.994
AP1B1	AP1G1	9606.ENSP00000350199	9606.ENSP00000377148	0	0.980	0.900	0.425	0.998
AP1B1	AP1M1	9606.ENSP00000350199	9606.ENSP00000388996	0	0.979	0.900	0.427	0.998
AP1G1	AP4S1	9606.ENSP00000377148	9606.ENSP00000216366	0	0.326	0.540	0.148	0.712
AP1G1	AFTPH	9606.ENSP00000377148	9606.ENSP00000238855	0	0.292	0.540	0	0.660
AP1G1	AP3B1	9606.ENSP00000377148	9606.ENSP00000255194	0	0.246	0.540	0.223	0.706
AP1G1	AP5M1	9606.ENSP00000377148	9606.ENSP00000261558	0	0.256	0.540	0.131	0.676
AP1G1	AP4E1	9606.ENSP00000377148	9606.ENSP00000261842	0	0	0.540	0	0.540
AP1G1	AP1G2	9606.ENSP00000377148	9606.ENSP00000312442	0	0	0.900	0	0.900
AP1G1	AP3S1	9606.ENSP00000377148	9606.ENSP00000325369	0	0.181	0.540	0.181	0.664
AP1G1	AP2A2	9606.ENSP00000377148	9606.ENSP00000327694	0	0	0.540	0	0.540
AP1G1	AP1S1	9606.ENSP00000377148	9606.ENSP00000336666	0	0.803	0.900	0.600	0.991
AP1G1	AP3S2	9606.ENSP00000377148	9606.ENSP00000338777	0	0.181	0.540	0.181	0.664
AP1G1	AP3M1	9606.ENSP00000377148	9606.ENSP00000347408	0	0.243	0.540	0.170	0.685
AP1G1	AP1B1	9606.ENSP00000377148	9606.ENSP00000350199	0	0.980	0.900	0.425	0.998
AP1G1	AP2A1	9606.ENSP00000377148	9606.ENSP00000351926	0	0	0.540	0	0.540
AP1G1	AP4B1	9606.ENSP00000377148	9606.ENSP00000358582	0	0.360	0.540	0.102	0.712
AP1G1	SGIP1	9606.ENSP00000377148	9606.ENSP00000360076	0	0	0.540	0	0.540
AP1G1	SLC18A3	9606.ENSP00000377148	9606.ENSP00000363229	0	0	0.540	0	0.540
AP1G1	CLBA1	9606.ENSP00000377148	9606.ENSP00000450114	0	0	0.540	0	0.540
AP1G1	AP5Z1	9606.ENSP00000377148	9606.ENSP00000497815	0	0	0.540	0	0.540
AP1G1	AP3D1	9606.ENSP00000377148	9606.ENSP00000495274	0	0	0.540	0	0.540
AP1G1	AP5B1	9606.ENSP00000377148	9606.ENSP00000454303	0	0	0.540	0	0.540
AP1G1	AP5S1	9606.ENSP00000377148	9606.ENSP00000481750	0	0	0.540	0	0.540
AP1G1	AP3M2	9606.ENSP00000377148	9606.ENSP00000428787	0	0.243	0.540	0.170	0.685
AP1G1	AP3B2	9606.ENSP00000377148	9606.ENSP00000440984	0	0.246	0.540	0.223	0.706
AP1G1	AP4M1	9606.ENSP00000377148	9606.ENSP00000403663	0	0.362	0.540	0.168	0.734
AP1G1	SYNRG	9606.ENSP00000377148	9606.ENSP00000483453	0	0.457	0.540	0.200	0.782
AP1G1	AP2S1	9606.ENSP00000377148	9606.ENSP00000470176	0	0.501	0.540	0.237	0.809
AP1G1	AP2M1	9606.ENSP00000377148	9606.ENSP00000403362	0	0.622	0.540	0.238	0.856
AP1G1	AP2B1	9606.ENSP00000377148	9606.ENSP00000483185	0	0.755	0.540	0.102	0.890
AP1G1	ARF1	9606.ENSP00000377148	9606.ENSP00000440005	0	0.933	0.500	0.110	0.967
AP1G1	AP1M2	9606.ENSP00000377148	9606.ENSP00000465685	0	0.770	0.900	0.168	0.979
AP1G1	AP1S2	9606.ENSP00000377148	9606.ENSP00000500695	0	0.802	0.900	0.148	0.981
AP1G1	AP1S3	9606.ENSP00000377148	9606.ENSP00000379891	0	0.971	0.900	0.346	0.997
AP1G1	AP1M1	9606.ENSP00000377148	9606.ENSP00000388996	0	0.980	0.900	0.599	0.999
AP1G2	AP4S1	9606.ENSP00000312442	9606.ENSP00000216366	0	0.326	0.540	0.148	0.712
AP1G2	AFTPH	9606.ENSP00000312442	9606.ENSP00000238855	0	0	0.540	0.423	0.723
AP1G2	AP3B1	9606.ENSP00000312442	9606.ENSP00000255194	0	0.246	0.540	0.223	0.706
AP1G2	AP5M1	9606.ENSP00000312442	9606.ENSP00000261558	0	0.256	0.540	0.131	0.676
AP1G2	AP4E1	9606.ENSP00000312442	9606.ENSP00000261842	0	0	0.540	0	0.540
AP1G2	SGIP1	9606.ENSP00000312442	9606.ENSP00000360076	0	0	0.540	0	0.540
AP1G2	CLBA1	9606.ENSP00000312442	9606.ENSP00000450114	0	0	0.540	0	0.540
AP1G2	AP2A2	9606.ENSP00000312442	9606.ENSP00000327694	0	0	0.540	0	0.540
AP1G2	SLC18A3	9606.ENSP00000312442	9606.ENSP00000363229	0	0	0.540	0	0.540
AP1G2	AP3D1	9606.ENSP00000312442	9606.ENSP00000495274	0	0	0.540	0	0.540
AP1G2	AP5Z1	9606.ENSP00000312442	9606.ENSP00000497815	0	0	0.540	0	0.540
AP1G2	AP2A1	9606.ENSP00000312442	9606.ENSP00000351926	0	0	0.540	0	0.540
AP1G2	AP5S1	9606.ENSP00000312442	9606.ENSP00000481750	0	0	0.540	0	0.540
AP1G2	AP5B1	9606.ENSP00000312442	9606.ENSP00000454303	0	0	0.540	0	0.540
AP1G2	AP3S2	9606.ENSP00000312442	9606.ENSP00000338777	0	0.181	0.540	0.181	0.664
AP1G2	AP3S1	9606.ENSP00000312442	9606.ENSP00000325369	0	0.181	0.540	0.181	0.664
AP1G2	AP3M2	9606.ENSP00000312442	9606.ENSP00000428787	0	0.243	0.540	0.170	0.685
AP1G2	AP3M1	9606.ENSP00000312442	9606.ENSP00000347408	0	0.243	0.540	0.170	0.685
AP1G2	AP3B2	9606.ENSP00000312442	9606.ENSP00000440984	0	0.246	0.540	0.223	0.706
AP1G2	AP4B1	9606.ENSP00000312442	9606.ENSP00000358582	0	0.360	0.540	0.102	0.712
AP1G2	AP4M1	9606.ENSP00000312442	9606.ENSP00000403663	0	0.362	0.540	0.168	0.734
AP1G2	AP2S1	9606.ENSP00000312442	9606.ENSP00000470176	0	0.325	0.540	0.237	0.742
AP1G2	AP2B1	9606.ENSP00000312442	9606.ENSP00000483185	0	0.485	0.540	0.102	0.769
AP1G2	AP2M1	9606.ENSP00000312442	9606.ENSP00000403362	0	0.401	0.540	0.238	0.772
AP1G2	SYNRG	9606.ENSP00000312442	9606.ENSP00000483453	0	0.592	0.540	0	0.804
AP1G2	AP1G1	9606.ENSP00000312442	9606.ENSP00000377148	0	0	0.900	0	0.900
AP1G2	AP1M1	9606.ENSP00000312442	9606.ENSP00000388996	0	0.364	0.900	0.168	0.942
AP1G2	AP1S1	9606.ENSP00000312442	9606.ENSP00000336666	0	0.466	0.900	0.148	0.950
AP1G2	AP1B1	9606.ENSP00000312442	9606.ENSP00000350199	0	0.554	0.900	0.102	0.956
AP1G2	AP1S3	9606.ENSP00000312442	9606.ENSP00000379891	0	0.635	0.900	0.148	0.966
AP1G2	AP1M2	9606.ENSP00000312442	9606.ENSP00000465685	0	0.691	0.900	0.168	0.972
AP1G2	AP1S2	9606.ENSP00000312442	9606.ENSP00000500695	0	0.721	0.900	0.245	0.977
AP1M1	AP4S1	9606.ENSP00000388996	9606.ENSP00000216366	0	0.274	0.540	0.155	0.693
AP1M1	AFTPH	9606.ENSP00000388996	9606.ENSP00000238855	0	0.226	0.540	0	0.628
AP1M1	AP3B1	9606.ENSP00000388996	9606.ENSP00000255194	0	0	0.540	0	0.540
AP1M1	AP5M1	9606.ENSP00000388996	9606.ENSP00000261558	0	0	0.540	0	0.540
AP1M1	AP4E1	9606.ENSP00000388996	9606.ENSP00000261842	0	0.256	0.540	0.131	0.676
AP1M1	AP1G2	9606.ENSP00000388996	9606.ENSP00000312442	0	0.364	0.900	0.168	0.942
AP1M1	AP3S1	9606.ENSP00000388996	9606.ENSP00000325369	0	0	0.540	0	0.540
AP1M1	AP2A2	9606.ENSP00000388996	9606.ENSP00000327694	0	0	0.540	0	0.540
AP1M1	AP1S1	9606.ENSP00000388996	9606.ENSP00000336666	0	0.797	0.900	0.792	0.995
AP1M1	AP3S2	9606.ENSP00000388996	9606.ENSP00000338777	0	0	0.540	0	0.540
AP1M1	AP3M1	9606.ENSP00000388996	9606.ENSP00000347408	0	0	0.540	0	0.540
AP1M1	AP1B1	9606.ENSP00000388996	9606.ENSP00000350199	0	0.979	0.900	0.427	0.998
AP1M1	AP2A1	9606.ENSP00000388996	9606.ENSP00000351926	0	0.245	0.540	0.145	0.677
AP1M1	AP4B1	9606.ENSP00000388996	9606.ENSP00000358582	0	0.342	0.540	0.088	0.699
AP1M1	SGIP1	9606.ENSP00000388996	9606.ENSP00000360076	0	0	0.540	0	0.540
AP1M1	SLC18A3	9606.ENSP00000388996	9606.ENSP00000363229	0	0	0.540	0	0.540
AP1M1	AP1G1	9606.ENSP00000388996	9606.ENSP00000377148	0	0.980	0.900	0.599	0.999
AP1M1	AP1S3	9606.ENSP00000388996	9606.ENSP00000379891	0	0.924	0.900	0.379	0.994
AP1M1	AP3M2	9606.ENSP00000388996	9606.ENSP00000428787	0	0	0.540	0	0.540
AP1M1	AP3B2	9606.ENSP00000388996	9606.ENSP00000440984	0	0	0.540	0	0.540
AP1M1	AP2S1	9606.ENSP00000388996	9606.ENSP00000470176	0	0	0.540	0	0.540
AP1M1	AP4M1	9606.ENSP00000388996	9606.ENSP00000403663	0	0	0.540	0	0.540
AP1M1	CLBA1	9606.ENSP00000388996	9606.ENSP00000450114	0	0	0.540	0	0.540
AP1M1	AP5Z1	9606.ENSP00000388996	9606.ENSP00000497815	0	0	0.540	0	0.540
AP1M1	SYNRG	9606.ENSP00000388996	9606.ENSP00000483453	0	0	0.540	0	0.540
AP1M1	AP5B1	9606.ENSP00000388996	9606.ENSP00000454303	0	0	0.540	0	0.540
AP1M1	AP5S1	9606.ENSP00000388996	9606.ENSP00000481750	0	0	0.540	0	0.540
AP1M1	AP2M1	9606.ENSP00000388996	9606.ENSP00000403362	0	0.044	0.540	0	0.541
AP1M1	AP3D1	9606.ENSP00000388996	9606.ENSP00000495274	0	0.245	0.540	0.131	0.671
AP1M1	AP2B1	9606.ENSP00000388996	9606.ENSP00000483185	0	0.725	0.540	0.088	0.874
AP1M1	ARF1	9606.ENSP00000388996	9606.ENSP00000440005	0	0.906	0.500	0	0.951
AP1M1	AP1M2	9606.ENSP00000388996	9606.ENSP00000465685	0	0.513	0.900	0.158	0.955
AP1M1	AP1S2	9606.ENSP00000388996	9606.ENSP00000500695	0	0.808	0.900	0.559	0.990
AP1M2	AP4S1	9606.ENSP00000465685	9606.ENSP00000216366	0	0.274	0.540	0.155	0.693
AP1M2	AFTPH	9606.ENSP00000465685	9606.ENSP00000238855	0	0.657	0.540	0	0.835
AP1M2	AP3B1	9606.ENSP00000465685	9606.ENSP00000255194	0	0	0.540	0	0.540
AP1M2	AP5M1	9606.ENSP00000465685	9606.ENSP00000261558	0	0	0.540	0	0.540
AP1M2	AP4E1	9606.ENSP00000465685	9606.ENSP00000261842	0	0.256	0.540	0.131	0.676
AP1M2	AP1G2	9606.ENSP00000465685	9606.ENSP00000312442	0	0.691	0.900	0.168	0.972
AP1M2	AP3S1	9606.ENSP00000465685	9606.ENSP00000325369	0	0	0.540	0	0.540
AP1M2	AP2A2	9606.ENSP00000465685	9606.ENSP00000327694	0	0	0.540	0	0.540
AP1M2	AP1S1	9606.ENSP00000465685	9606.ENSP00000336666	0	0.722	0.900	0.607	0.988
AP1M2	AP3S2	9606.ENSP00000465685	9606.ENSP00000338777	0	0	0.540	0	0.540
AP1M2	AP3M1	9606.ENSP00000465685	9606.ENSP00000347408	0	0	0.540	0	0.540
AP1M2	AP1B1	9606.ENSP00000465685	9606.ENSP00000350199	0	0.728	0.900	0.088	0.973
AP1M2	AP2A1	9606.ENSP00000465685	9606.ENSP00000351926	0	0.245	0.540	0.145	0.677
AP1M2	AP4B1	9606.ENSP00000465685	9606.ENSP00000358582	0	0.342	0.540	0.088	0.699
AP1M2	SGIP1	9606.ENSP00000465685	9606.ENSP00000360076	0	0	0.540	0	0.540
AP1M2	SLC18A3	9606.ENSP00000465685	9606.ENSP00000363229	0	0	0.540	0	0.540
AP1M2	AP1G1	9606.ENSP00000465685	9606.ENSP00000377148	0	0.770	0.900	0.168	0.979
AP1M2	AP1S3	9606.ENSP00000465685	9606.ENSP00000379891	0	0.763	0.900	0.155	0.978
AP1M2	AP1M1	9606.ENSP00000465685	9606.ENSP00000388996	0	0.513	0.900	0.158	0.955
AP1M2	AP2M1	9606.ENSP00000465685	9606.ENSP00000403362	0	0.044	0.540	0	0.541
AP1M2	AP4M1	9606.ENSP00000465685	9606.ENSP00000403663	0	0	0.540	0	0.540
AP1M2	AP3M2	9606.ENSP00000465685	9606.ENSP00000428787	0	0	0.540	0	0.540
AP1M2	ARF1	9606.ENSP00000465685	9606.ENSP00000440005	0	0.105	0.500	0	0.533
AP1M2	AP3B2	9606.ENSP00000465685	9606.ENSP00000440984	0	0	0.540	0	0.540
AP1M2	CLBA1	9606.ENSP00000465685	9606.ENSP00000450114	0	0	0.540	0	0.540
AP1M2	AP5B1	9606.ENSP00000465685	9606.ENSP00000454303	0	0	0.540	0	0.540
AP1M2	AP5S1	9606.ENSP00000465685	9606.ENSP00000481750	0	0	0.540	0	0.540
AP1M2	AP5Z1	9606.ENSP00000465685	9606.ENSP00000497815	0	0	0.540	0	0.540
AP1M2	AP2S1	9606.ENSP00000465685	9606.ENSP00000470176	0	0	0.540	0	0.540
AP1M2	AP3D1	9606.ENSP00000465685	9606.ENSP00000495274	0	0.245	0.540	0.131	0.671
AP1M2	SYNRG	9606.ENSP00000465685	9606.ENSP00000483453	0	0.584	0.540	0	0.800
AP1M2	AP2B1	9606.ENSP00000465685	9606.ENSP00000483185	0	0.732	0.540	0.088	0.877
AP1M2	AP1S2	9606.ENSP00000465685	9606.ENSP00000500695	0	0.752	0.900	0.495	0.986
AP1S1	AP4S1	9606.ENSP00000336666	9606.ENSP00000216366	0	0	0.900	0	0.900
AP1S1	AFTPH	9606.ENSP00000336666	9606.ENSP00000238855	0	0	0.900	0	0.900
AP1S1	AP3B1	9606.ENSP00000336666	9606.ENSP00000255194	0	0	0.540	0	0.540
AP1S1	AP5M1	9606.ENSP00000336666	9606.ENSP00000261558	0	0.245	0.900	0.131	0.928
AP1S1	AP4E1	9606.ENSP00000336666	9606.ENSP00000261842	0	0.253	0.900	0.116	0.928
AP1S1	AP1G2	9606.ENSP00000336666	9606.ENSP00000312442	0	0.466	0.900	0.148	0.950
AP1S1	AP3S1	9606.ENSP00000336666	9606.ENSP00000325369	0	0	0.900	0	0.900
AP1S1	AP2A2	9606.ENSP00000336666	9606.ENSP00000327694	0	0	0.900	0	0.900
AP1S1	ARF1	9606.ENSP00000336666	9606.ENSP00000440005	0	0	0.500	0	0.499
AP1S1	AP3B2	9606.ENSP00000336666	9606.ENSP00000440984	0	0	0.540	0	0.540
AP1S1	CLBA1	9606.ENSP00000336666	9606.ENSP00000450114	0	0	0.540	0	0.540
AP1S1	AP3M1	9606.ENSP00000336666	9606.ENSP00000347408	0	0	0.540	0	0.540
AP1S1	SLC18A3	9606.ENSP00000336666	9606.ENSP00000363229	0	0	0.540	0	0.540
AP1S1	AP3D1	9606.ENSP00000336666	9606.ENSP00000495274	0	0.217	0.540	0.116	0.653
AP1S1	SYNRG	9606.ENSP00000336666	9606.ENSP00000483453	0	0	0.720	0	0.720
AP1S1	SGIP1	9606.ENSP00000336666	9606.ENSP00000360076	0	0	0.720	0	0.720
AP1S1	AP3M2	9606.ENSP00000336666	9606.ENSP00000428787	0	0	0.720	0	0.720
AP1S1	AP5S1	9606.ENSP00000336666	9606.ENSP00000481750	0	0	0.900	0	0.900
AP1S1	AP5B1	9606.ENSP00000336666	9606.ENSP00000454303	0	0	0.900	0	0.900
AP1S1	AP1S3	9606.ENSP00000336666	9606.ENSP00000379891	0	0	0.900	0	0.900
AP1S1	AP3S2	9606.ENSP00000336666	9606.ENSP00000338777	0	0	0.900	0	0.900
AP1S1	AP5Z1	9606.ENSP00000336666	9606.ENSP00000497815	0	0	0.900	0	0.900
AP1S1	AP2S1	9606.ENSP00000336666	9606.ENSP00000470176	0	0	0.900	0	0.900
AP1S1	AP1S2	9606.ENSP00000336666	9606.ENSP00000500695	0	0.165	0.900	0.053	0.914
AP1S1	AP2A1	9606.ENSP00000336666	9606.ENSP00000351926	0	0.217	0.900	0.116	0.924
AP1S1	AP4B1	9606.ENSP00000336666	9606.ENSP00000358582	0	0.277	0.900	0.104	0.929
AP1S1	AP2M1	9606.ENSP00000336666	9606.ENSP00000403362	0	0.321	0.900	0	0.929
AP1S1	AP4M1	9606.ENSP00000336666	9606.ENSP00000403663	0	0.315	0.900	0.155	0.937
AP1S1	AP2B1	9606.ENSP00000336666	9606.ENSP00000483185	0	0.735	0.900	0.092	0.973
AP1S1	AP1B1	9606.ENSP00000336666	9606.ENSP00000350199	0	0.803	0.900	0.423	0.987
AP1S1	AP1M2	9606.ENSP00000336666	9606.ENSP00000465685	0	0.722	0.900	0.607	0.988
AP1S1	AP1G1	9606.ENSP00000336666	9606.ENSP00000377148	0	0.803	0.900	0.600	0.991
AP1S1	AP1M1	9606.ENSP00000336666	9606.ENSP00000388996	0	0.797	0.900	0.792	0.995
AP1S2	AP4S1	9606.ENSP00000500695	9606.ENSP00000216366	0	0	0.720	0	0.720
AP1S2	AFTPH	9606.ENSP00000500695	9606.ENSP00000238855	0	0.652	0.720	0	0.898
AP1S2	AP3B1	9606.ENSP00000500695	9606.ENSP00000255194	0	0	0.540	0	0.540
AP1S2	AP5M1	9606.ENSP00000500695	9606.ENSP00000261558	0	0.245	0.720	0.131	0.800
AP1S2	AP4E1	9606.ENSP00000500695	9606.ENSP00000261842	0	0.253	0.720	0.116	0.798
AP1S2	AP1G2	9606.ENSP00000500695	9606.ENSP00000312442	0	0.721	0.900	0.245	0.977
AP1S2	AP3S1	9606.ENSP00000500695	9606.ENSP00000325369	0	0	0.720	0	0.720
AP1S2	AP2A2	9606.ENSP00000500695	9606.ENSP00000327694	0	0	0.720	0	0.720
AP1S2	AP1S1	9606.ENSP00000500695	9606.ENSP00000336666	0	0.165	0.900	0.053	0.914
AP1S2	AP3S2	9606.ENSP00000500695	9606.ENSP00000338777	0	0	0.720	0	0.720
AP1S2	AP3M1	9606.ENSP00000500695	9606.ENSP00000347408	0	0	0.540	0	0.540
AP1S2	AP1B1	9606.ENSP00000500695	9606.ENSP00000350199	0	0.802	0.900	0.092	0.980
AP1S2	AP2A1	9606.ENSP00000500695	9606.ENSP00000351926	0	0.217	0.720	0.116	0.789
AP1S2	AP4B1	9606.ENSP00000500695	9606.ENSP00000358582	0	0.277	0.720	0.104	0.802
AP1S2	SGIP1	9606.ENSP00000500695	9606.ENSP00000360076	0	0	0.720	0	0.720
AP1S2	SLC18A3	9606.ENSP00000500695	9606.ENSP00000363229	0	0	0.540	0	0.540
AP1S2	AP1G1	9606.ENSP00000500695	9606.ENSP00000377148	0	0.802	0.900	0.148	0.981
AP1S2	AP1S3	9606.ENSP00000500695	9606.ENSP00000379891	0	0	0.900	0	0.900
AP1S2	AP1M1	9606.ENSP00000500695	9606.ENSP00000388996	0	0.808	0.900	0.559	0.990
AP1S2	AP2M1	9606.ENSP00000500695	9606.ENSP00000403362	0	0.419	0.720	0	0.830
AP1S2	AP4M1	9606.ENSP00000500695	9606.ENSP00000403663	0	0.315	0.720	0.155	0.823
AP1S2	AP3M2	9606.ENSP00000500695	9606.ENSP00000428787	0	0	0.720	0	0.720
AP1S2	ARF1	9606.ENSP00000500695	9606.ENSP00000440005	0	0	0.500	0	0.499
AP1S2	AP3B2	9606.ENSP00000500695	9606.ENSP00000440984	0	0	0.540	0	0.540
AP1S2	CLBA1	9606.ENSP00000500695	9606.ENSP00000450114	0	0	0.540	0	0.540
AP1S2	AP5B1	9606.ENSP00000500695	9606.ENSP00000454303	0	0	0.720	0	0.720
AP1S2	AP1M2	9606.ENSP00000500695	9606.ENSP00000465685	0	0.752	0.900	0.495	0.986
AP1S2	AP2S1	9606.ENSP00000500695	9606.ENSP00000470176	0	0	0.720	0	0.720
AP1S2	AP5S1	9606.ENSP00000500695	9606.ENSP00000481750	0	0	0.720	0	0.720
AP1S2	AP2B1	9606.ENSP00000500695	9606.ENSP00000483185	0	0.731	0.720	0.092	0.925
AP1S2	SYNRG	9606.ENSP00000500695	9606.ENSP00000483453	0	0.617	0.720	0	0.888
AP1S2	AP3D1	9606.ENSP00000500695	9606.ENSP00000495274	0	0.217	0.540	0.116	0.653
AP1S2	AP5Z1	9606.ENSP00000500695	9606.ENSP00000497815	0	0	0.720	0	0.720
AP1S3	AP4S1	9606.ENSP00000379891	9606.ENSP00000216366	0	0	0.540	0	0.540
AP1S3	AFTPH	9606.ENSP00000379891	9606.ENSP00000238855	0	0.610	0.540	0	0.812
AP1S3	AP3B1	9606.ENSP00000379891	9606.ENSP00000255194	0	0	0.540	0	0.540
AP1S3	AP5M1	9606.ENSP00000379891	9606.ENSP00000261558	0	0.245	0.540	0.131	0.671
AP1S3	AP4E1	9606.ENSP00000379891	9606.ENSP00000261842	0	0.253	0.540	0.116	0.669
AP1S3	AP1G2	9606.ENSP00000379891	9606.ENSP00000312442	0	0.635	0.900	0.148	0.966
